胡润百富榜年份,排名,排名变化,财富(人民币/亿),财富(美元/百万),财富变化,个人信息_人物关系,个人信息_姓名_中文,个人信息_姓名_英文,个人信息_性别,个人信息_年龄,个人信息_照片URL,个人信息_籍贯_中文,个人信息_籍贯_英文,个人信息_出生地_中文,个人信息_出生地_英文,个人信息_常住地_中文,个人信息_常住地_英文,个人信息_教育程度_中文,个人信息_教育程度_英文,个人信息_毕业院校,个人信息_专业_中文,个人信息_专业_英文,企业信息_公司名称_中文,企业信息_公司名称_英文,企业信息_公司总部_中文,企业信息_公司总部_英文,企业信息_行业_中文,企业信息_行业_英文
2024,940,-375,55.0,770.0,-48%,家族,花轩德,Hua Xuande,男,81,https://res.hurun.net/default/icon_men.jpg,,,中国-浙江-台州,China-Zhejiang-Taizhou,中国-浙江-台州,China-Zhejiang-Taizhou,,,未知,,,中贝九洲,Zonebanner Jiuzhou,浙江台州,Zhejiang,医药,Pharmaceuticals
2024,940,-44,55.0,770.0,-21%,家族,黄炳文,Huang Bingwen,男,70,https://res.hurun.net/default/icon_men.jpg,中国-广东-汕头,China-Guangdong-Shantou,,,中国-广东-汕头,China-Guangdong-Shantou,,,未知,,,东风印刷,Dongfeng Printing,广东汕头,Guangdong,印刷,Printing
2024,940,239,55.0,770.0,10%,家族,黄善兵,Huang Shanbing,男,68,https://res.hurun.net/default/icon_men.jpg,,,,,中国-江苏-南通,China-Jiangsu-Nantong,,,未知,,,捷捷微电,JieJie Microelectronics,江苏南通,Jiangsu,半导体器件,Semiconductor device
2024,940,68,55.0,770.0,-8%,个人,黄婉茹,Huang Wanru,男,未知,https://res.hurun.net/default/icon_men.jpg,,,,,中国-广东-汕头,China-Guangdong-Shantou,,,未知,,,联泰,Lian Tai,广东汕头,Guangdong,基础建设、房地产,"Infrastructure, Real Estate"
2024,940,0,55.0,770.0,-15%,个人,江淦钧,Jiang Ganjun,男,60,https://res.hurun.net/default/icon_men.jpg,,,中国-广东-广州,China-Guangdong-Guangzhou,中国-广东-广州,China-Guangdong-Guangzhou,,,未知,,,索菲亚,Suofeiya,广东广州,Guangdong,家具,Furniture
2024,940,-185,55.0,770.0,-31%,夫妇,姜桂廷,Jiang Guiting,男,66,https://res.hurun.net/default/icon_men.jpg,,,,,中国-山东-德州,China-Shandong-Texas,本科,Undergraduate,未知,,,景津环保,Jingjin,山东德州,Shandong,设备制造,Manufacturing
2024,940,150,55.0,770.0,0%,个人,蒋锦志,Jiang Jinzhi,男,未知,https://res.hurun.net/default/icon_men.jpg,,,,,中国-上海,China-Shanghai,本科,Undergraduate,武大,,,景林资产,Greenwoods,上海浦东,Shanghai,投资,Investments
2024,940,-355,55.0,770.0,-45%,个人,金磊,Jin Lei,男,59,https://res.hurun.net/default/icon_men.jpg,,,,,中国-吉林-长春,China-Jilin-Changchun,,,未知,,,长春高新,Changchun High-tech Industries,吉林长春,Jilin,生物制药,Biopharmaceuticals
2024,940,68,55.0,770.0,-8%,个人,黎经华,Li Jinghua,男,62,https://res.hurun.net/default/icon_men.jpg,,,,,中国-广东-佛山,China-Guangdong-Foshan,,,未知,,,罗浮宫家居,Louvre,广东佛山,Guangdong,家具零售,Furniture
2024,940,68,55.0,770.0,-8%,父女,李建华,Li Jianhua,男,71,https://res.hurun.net/default/icon_men.jpg,中国-广东-梅州,China-Guangdong-Meizhou,中国-广东-梅州,China-Guangdong-Meizhou,中国-广东-广州,China-Guangdong-Guangzhou,,,未知,,,威华,Weihua,广东广州,Guangdong,地板,Building Materials
2024,940,68,55.0,770.0,-8%,夫妇,李文美,Li Wenmei,男,62,https://res.hurun.net/default/icon_men.jpg,,,中国-吉林-长春,China-Jilin-Changchun,中国-广东-广州,China-Guangdong-Guangzhou,硕士,Master s,吉大,,,万孚生物,Wondfo Biotech,广东广州,Guangdong,快速诊断试剂,Biotech
2024,940,150,55.0,770.0,0%,个人,李学凌,Li Xueling,男,51,https://res.hurun.net/default/icon_men.jpg,,,,,中国-广东-深圳,China-Guangdong-Shenzhen,,,未知,,,欢聚时代,YY,广东深圳,Guangdong,游戏、语音软件,Gaming
2024,940,-16,55.0,770.0,-19%,父子,李缜,Li Zhen,男,60,https://res.hurun.net/default/icon_men.jpg,,,,,中国-安徽-合肥,China-Anhui-Hefei,,,未知,,,国轩高科,Anhui Guoxuan,安徽合肥,Anhui,电池、房地产、影视、投资,"Batteries, Real estate, screen culture"
2024,940,-185,55.0,770.0,-31%,家族,林海川,Lin Haichuan,男,52,https://res.hurun.net/default/icon_men.jpg,中国-广东-东莞,China-Guangdong-Dongguan,中国-广东-东莞,China-Guangdong-Dongguan,中国-广东-东莞,China-Guangdong-Dongguan,硕士,Master s,未知,,,宏川,Great River Smarter Logistics,广东东莞,Guangdong,仓储物流,Logistics
2024,940,68,55.0,770.0,-8%,个人,吕大龙,Lyu Dalong,男,未知,https://res.hurun.net/default/icon_men.jpg,,,,,中国-北京,China-Beijing,,,未知,,,韦尔股份,Willsemi,上海浦东,Shanghai,投资,Semiconductors
2024,940,217,55.0,770.0,6%,个人,马国林,Ma Guolin,男,60,https://res.hurun.net/default/icon_men.jpg,,,中国-浙江,China-Zhejiang,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,,,未知,,,卫星石化,Zhejiang Satellite Petro Chemical,浙江嘉兴,Zhejiang,化工,Chemicals
2024,940,202,55.0,770.0,2%,家族,孟庆南,Meng Qingnan,男,66,https://res.hurun.net/default/icon_men.jpg,,,中国-湖北,China - Hubei,中国-湖北-武汉,China -Hubei-Wuhan,硕士,Master s,未知,,,武汉凡谷,Wuhan Fingu,湖北武汉,Hubei,通信设备元件,Communications components 
2024,940,-185,55.0,770.0,-31%,个人,潘龙泉,Pan Longquan,男,61,https://res.hurun.net/default/icon_men.jpg,,,,,中国-江苏-南京,,,,未知,,,泉峰,Chervon,江苏南京,Nanjing,电动工具,Electric Tools
2024,940,207,55.0,770.0,4%,个人,彭浩,Peng Hao,男,57,https://res.hurun.net/default/icon_men.jpg,,,中国-陕西-咸阳,China - Shaanxi - Xianyang,中国-广东-深圳,China-Guangdong-Shenzhen,硕士,Master s,未知,,,信维通信,Sunway Communication,广东深圳,Guangdong,通信部件,Electronic Components
2024,940,-185,55.0,770.0,-31%,夫妇,瞿晓铧,Qu Xiaohua,男,60,https://res.hurun.net/default/icon_men.jpg,,,,,中国-上海,,,,未知,,,阿特斯,Csi,江苏苏州,Jiangsu,光伏设备,Green Energy
2024,940,-375,55.0,770.0,-48%,夫妇,商晓波,Shang Xiaobo,男,50,https://res.hurun.net/default/icon_men.jpg,,,中国-浙江-绍兴,China-Zhejiang-Shaoxing,中国-安徽-合肥,China-Anhui-Hefei,,,未知,,,鸿路钢构,Honglu Steel Structure,安徽合肥,Anhui,金属结构制造业,Manufacturing of metal structures
2024,940,150,55.0,770.0,0%,夫妇,束小龙,Shu Xiaolong,男,36,https://res.hurun.net/default/icon_men.jpg,,,中国-安徽-合肥,China-Anhui-Hefei,中国-安徽-合肥,China-Anhui-Hefei,,,未知,,,老乡鸡,Laoxiangji,安徽合肥,Anhui,餐饮,Restaurant
2024,940,133,55.0,770.0,-4%,个人,孙永根,Sun Yonggen,男,53,https://res.hurun.net/default/icon_men.jpg,,,中国-浙江-绍兴,China-Zhejiang-Shaoxing,中国-浙江-绍兴,China-Zhejiang-Shaoxing,,,未知,,,天圣控股,Tiansheng ,浙江绍兴,Zhejiang,化纤,Chemical fibers
2024,940,150,55.0,770.0,0%,个人,汪东颖,Wang Dongying,男,58,https://res.hurun.net/default/icon_men.jpg,中国-甘肃-兰州,China -Gansu-Lanzhou,中国-甘肃-兰州,China -Gansu-Lanzhou,中国-广东-珠海,China-Guangdong-Zhuhai,,,未知,,,纳思达,Ninestar,广东珠海,Guangdong,打印设备,Printing Equipment
2024,940,68,55.0,770.0,-8%,个人,王刚,Wang Gang,男,48,https://res.hurun.net/default/icon_men.jpg,,,,,中国-浙江-杭州,China-Zhejiang-Hangzhou,,,未知,,,满帮,Manbang,贵州贵阳,Guizhou,物流,Transportation
2024,940,150,55.0,770.0,0%,个人,王坚,Wang Jian,男,62,https://res.hurun.net/default/icon_men.jpg,,,,,中国-浙江-杭州,China-Zhejiang-Hangzhou,本科,Undergraduate,浙大,,,阿里系,Alibaba,浙江杭州,Zhejiang,电子商务、金融科技,"E-commerce, fintech"
2024,940,68,55.0,770.0,-8%,个人,王俊,Wang Jun,男,48,https://res.hurun.net/default/icon_men.jpg,,,,,中国-广东-深圳,China-Guangdong-Shenzhen,本科,Undergraduate,北大,,,碳云、华大基因,"iCarbonX, Bgi Genomics",广东深圳,Guangdong,医疗大数据、基因检测,Health Tech
2024,940,New,55.0,770.0,NEW,夫妇,伍亚林,Wu Yalin,男,57,https://res.hurun.net/default/icon_men.jpg,中国-福建-莆田,China-Fujian-Yutian,中国-福建-莆田,China-Fujian-Yutian,中国-江苏-苏州,China -Jiangsu-Suzhou,,,未知,,,博俊科技,Bojun,江苏苏州,Jiangsu,汽车零部件,Auto Components
2024,940,-234,55.0,770.0,-35%,夫妇,谢秉政,Xie Bingzheng,男,55,https://res.hurun.net/default/icon_men.jpg,中国-浙江-温州,China-Zhejiang-Wenzhou,中国-浙江-温州,China-Zhejiang-Wenzhou,中国-广东-广州,China-Guangdong-Guangzhou,,,未知,,,比音勒芬,Biemlf,广东广州,Guangdong,服装,Apparel
2024,940,-79,55.0,770.0,-25%,家族,杨文龙,Yang Wenlong,男,62,https://res.hurun.net/default/icon_men.jpg,中国-江西-宜春,China-Jiangxi-Yichun,中国-江西-宜春,China -Jiangxi - Yichun,中国-江西-宜春,China -Jiangxi - Yichun,硕士,Master s,人大,,,仁和药业,Renhe,江西宜春,Jiangxi,医药,Pharmaceuticals
2024,940,-79,55.0,770.0,-25%,家族,姚文琛,Yao Wenchen,男,73,https://res.hurun.net/default/icon_men.jpg,,,,,中国-上海,China-Shanghai,,,未知,,,姚记扑克,Yaoji,上海,Guangdong,文娱,Entertainment
2024,940,-127,55.0,770.0,-27%,个人,张学武,Zhang Xuewu,男,50,https://res.hurun.net/default/icon_men.jpg,,,,,中国-湖南-长沙,,,,未知,,,盐津铺子,Yanker,湖南长沙,Hunan,食品制造,Food processing
2024,940,-271,55.0,770.0,-39%,个人,张学政,Zhang Xuezheng,男,49,https://res.hurun.net/default/icon_men.jpg,,,,,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,本科,Undergraduate,未知,,,闻泰科技,Wingtech,浙江嘉兴,Zhejiang,半导体,Semiconductors
2024,940,-234,55.0,770.0,-35%,个人,张镇潮,Zhang Zhenchao,男,57,https://res.hurun.net/default/icon_men.jpg,,,,,中国-浙江-杭州,China-Zhejiang-Hangzhou,,,未知,,,税友股份,Servyou Software,浙江杭州,Zhejiang,财税软件,SaaS
2024,940,0,55.0,770.0,-15%,夫妇,赵轶,Zhao Yi,男,48,https://res.hurun.net/default/icon_men.jpg,,,中国-浙江,China-Zhejiang,中国-浙江-杭州,China-Zhejiang-Hangzhou,本科,Undergraduate,未知,,,长川科技,Changchuan Technology Co,浙江杭州,Zhejiang,半导体设备,Semiconductors
2024,940,68,55.0,770.0,-8%,个人,郑元豹,Zheng Yuanbao,男,66,https://res.hurun.net/default/icon_men.jpg,,,中国-浙江-温州,China-Zhejiang-Wenzhou,中国-浙江-温州,China-Zhejiang-Wenzhou,,,未知,,,人民电器,People ElE Appliance ,浙江温州,Zhejiang,工业电器、房地产、投资,"Industrial electronics, real estate, Investments "
2024,940,-44,55.0,770.0,-21%,个人,钟声坚,Zhong Shengjian,男,66,https://res.hurun.net/default/icon_men.jpg,中国-广东-汕尾,China-Guangdong-TaiWei,中国-广东-汕尾,China-Guangdong-Tai Wei,新加坡,China-Singapore-Po,,,未知,,,仁恒,Yanlord,上海浦东,Shanghai,房地产,"Property, industrial"
2024,940,New,55.0,770.0,NEW,家族,周光平,Zhou Guangping,男,未知,https://res.hurun.net/default/icon_men.jpg,,,,,中国-北京,China-Beijing,,,未知,,,小米,Xiaomi,北京,Beijing,智能硬件与技术、投资,"IoT, Investments"
2024,940,-404,55.0,770.0,-50%,个人,周剑,Zhou Jian,男,48,https://res.hurun.net/default/icon_men.jpg,,,,,中国-江苏-苏州,,,,未知,,,迈为股份,Maxwell,江苏苏州,Jiangsu,智能制造装备,Intelligent manufacturing equipment
2024,987,188,54.0,760.0,6%,个人,杜越新,Du Yuexin,男,未知,https://res.hurun.net/default/icon_men.jpg,,,,,中国-北京,China-Beijing,,,未知,,,嘉德,China Guardian,北京,Beijing,投资、拍卖,"Investments, Auction"
2024,987,4,54.0,760.0,-14%,个人,耿殿根,Geng Diangen,男,68,https://res.hurun.net/default/icon_men.jpg,,,,,中国-北京,China-Beijing,硕士,Master s,德克萨斯,,,光环新网,Sinnet,北京,Beijing,电信运营,Telecom
2024,987,21,54.0,760.0,-10%,个人,卢荣富,Lu Rongfu,男,53,https://res.hurun.net/default/icon_men.jpg,,,,,中国-福建-厦门,China-Fujian-Xiamen,本科,Undergraduate,复旦,,,亿联网络,Yealink,福建厦门,Fujian,通信,Communication
2024,987,18,54.0,760.0,-11%,夫妇,徐子泉,Xu Ziquan,男,66,https://res.hurun.net/default/icon_men.jpg,,,,,中国-北京,China-Beijing,本科,Undergraduate,未知,,,捷成,Jetsen,北京,Beijing,软件与信息服务,Software and Information Services
2024,991,New,53.0,750.0,NEW,个人,奥凤廷,Ao Fengting,男,65,https://res.hurun.net/default/icon_men.jpg,,,,,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,,,未知,,,蒙泰,Mengtai,内蒙古鄂尔多斯,Inner Mongolia,煤炭、热电、铝合金,"Coal, Energy, Aluminum products"
2024,991,17,53.0,750.0,-12%,个人,代田田,Dai Tiantian,男,41,https://res.hurun.net/default/icon_men.jpg,,,,,中国-上海,China-Shanghai,硕士,Master s,上海交大、上海交大,,,柏楚电子,Friendess,上海闵行,Shanghai,信息技术,Information technology
2024,991,-130,53.0,750.0,-27%,个人,丁水波,Ding Shuibo,男,54,https://res.hurun.net/default/icon_men.jpg,,,中国-福建-泉州,China-Fujian-Quanzhou,中国-福建-厦门,China-Fujian-Xiamen,,,未知,,,特步,Xtep,福建厦门,Fujian,体育用品,Sportswear
2024,991,188,53.0,750.0,6%,家族,刘满世,Liu Manshi,男,75,https://res.hurun.net/default/icon_men.jpg,中国-内蒙古,China-Inner Mongolia,中国-内蒙古,China-Inner Mongolia,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,,,未知,,,满世,Manshi,内蒙古鄂尔多斯,Inner Mongolia,煤炭,Coal
2024,991,99,53.0,750.0,-4%,个人,邱达强,Daniel Chiu Tat Jung,男,62,https://res.hurun.net/default/icon_men.jpg,中国-香港,China-Hong Kong,中国-香港,China-Hong Kong,中国-香港,China-Hong Kong,,,未知,,,富地石油,Fortune Oil,香港,Hong Kong,石油化工,Petrochemicals
2024,991,99,53.0,750.0,-4%,家族,施清岛,Shi Qingdao,男,59,https://res.hurun.net/default/icon_men.jpg,,,,,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,,,未知,,,台华新材,Taihua New Material Co,浙江嘉兴,Zhejiang,纺织材料,Textiles
2024,991,-455,53.0,750.0,-52%,个人,吴英,Wu Ying,男,60,https://res.hurun.net/default/icon_men.jpg,,,,,中国-北京,,,,未知,,,美畅,Metron,陕西咸阳,Shaanxi,新材料,New materials
2024,991,-51,53.0,750.0,-18%,个人,谢可滔,Xie Ketao,男,60,https://res.hurun.net/default/icon_men.jpg,,,,,中国-香港,China-Hong Kong,硕士,Master s,未知,,,中教,China education,香港,Hong Kong,教育,Education
2024,991,188,53.0,750.0,6%,个人,熊晓鸽,Xiong Xiaoge,男,69,https://res.hurun.net/default/icon_men.jpg,,,中国-湖南-湘潭,China-Hunan-Xiangtan,中国-北京,China-Beijing,博士,Doctorate,湖南、社科院、波士顿、塔夫茨,,,IDG资本,IDG,北京,Beijing,投资,Investments
2024,991,188,53.0,750.0,6%,个人,徐小平,Xu Xiaoping,男,68,https://res.hurun.net/default/icon_men.jpg,中国-江苏,China-Jiangsu,中国-江苏-泰兴,China-Jiangsu-Yangzhou,中国-北京,China-Beijing,硕士,Master s,中央音乐、加拿大萨斯卡彻温,,,真格,Zhenge,北京,Beijing,投资,Investments
2024,991,-322,53.0,750.0,-41%,个人,徐勇,Xu Yong,男,60,https://res.hurun.net/default/icon_men.jpg,,,中国-河南,China-Henan,中国-北京,China-Beijing,博士,Doctorate,北大、美国A&M、UC Berkele,,,百度,Baidu,北京,Beijing,网络信息服务,Internet Information Services
2024,991,188,53.0,750.0,6%,个人,阎焱,Yan Yan,男,67,https://res.hurun.net/default/icon_men.jpg,中国-安徽-安庆,China -Anhui -Anqing,中国-安徽-安庆,China -Anhui -Anqing,中国-北京,China-Beijing,博士,Doctorate,南航、北大、普林斯顿,,,赛富,SAIF,北京,Beijing,投资,Investments
2024,991,-51,53.0,750.0,-18%,个人,于果,Yu Guo,男,62,https://res.hurun.net/photo/000565_Yu_Guo.jpg,,,,,中国-香港,China-Hong Kong,硕士,Master s,未知,,,中教,China education,香港,Hong Kong,教育,Education
2024,991,188,53.0,750.0,6%,个人,庄辰超,Zhuang Chenchao,男,48,https://res.hurun.net/default/icon_men.jpg,,,中国-上海,China-Shanghai,中国-北京,China-Beijing,本科,Undergraduate,北大,,,斑马投资,Banma,北京,Beijing,投资,Investments
2024,1005,New,52.0,730.0,NEW,个人,冯陟旻,Feng Zhimin,未知,未知,https://res.hurun.net/default/icon_women.jpg,,,,,新加坡,Singapore,本科,,新加坡国立大学,,,冬海集团,Sea,新加坡,Singapore,网络游戏、电商,"Online Games, E-Commerce"
2024,1005,57,52.0,730.0,-12%,个人,傅梅城,Fu Meicheng,男,67,https://res.hurun.net/default/icon_men.jpg,,,中国-浙江-杭州,China-Zhejiang-Hangzhou,中国-浙江-杭州,China-Zhejiang-Hangzhou,,,未知,,,华策影视,Huace Film & TV,浙江杭州,Zhejiang,影视传媒,Television & media 
2024,1005,3,52.0,730.0,-13%,个人,李立新,Li Lixin,男,57,https://res.hurun.net/default/icon_men.jpg,,,中国-浙江,China-Zhejiang,中国-浙江-宁波,China-Zhejiang-Ningbo,,,未知,,,利时,Lishi,浙江宁波,Zhejiang,塑胶产品、商业连锁、投资,"Plastic products, commercial chains, Investments"
2024,1005,63,52.0,730.0,-10%,个人,刘海燕,Liu Haiyan,男,未知,https://res.hurun.net/default/icon_men.jpg,,,中国-四川,China - Sichuan,中国-四川-成都,China - Sichuan-Chengdu,,,未知,,,大陆希望,Continental Hope ,四川成都,Sichuan,机械电气、能源化工、房地产,"Energy, chemical, real estate"
2024,1005,-18,52.0,730.0,-19%,个人,袁金华,Yuan Jinhua,男,65,https://res.hurun.net/default/icon_men.jpg,,,,,中国-湖南-长沙,China-Hunan-Changsha,本科,Undergraduate,中南,,,三一,Sany,北京,Beijing,重型机械,Heavy Machinery
2024,1005,-440,52.0,730.0,-50%,父女,朱义文,Zhu Yiwen,男,未知,https://res.hurun.net/default/icon_men.jpg,,,,,中国-上海,,,,未知,,,海吉亚,Hygia,上海长宁,Shanghai,肿瘤检测,Tumour detection
2024,1011,62,51.0,720.0,-11%,个人,胡季强,Hu Jiqiang,男,63,https://res.hurun.net/default/icon_men.jpg,,,中国-浙江,China-Zhejiang,中国-浙江-杭州,China-Zhejiang-Hangzhou,本科,Undergraduate,浙大,,,康恩贝,Conba Pharmaceutical,浙江杭州,Zhejiang,医药,Pharmaceuticals
2024,1011,131,51.0,720.0,-6%,个人,彭翼捷,Peng Yijie,男,45,https://res.hurun.net/default/icon_men.jpg,,,,,中国-浙江-杭州,,,,未知,,,阿里系,Alibaba,浙江杭州,Zhejiang,电子商务、金融科技,"E-commerce, fintech"
2024,1011,69,51.0,720.0,-9%,个人,涂建华,Tu Jianhua,男,55,https://res.hurun.net/default/icon_men.jpg,,,,,中国-北京,China-Beijing,本科,Undergraduate,四川党校,,,广联达,Glodon,北京,Beijing,软件与信息服务,Software and Information Services
2024,1011,-6,51.0,720.0,-16%,父子,王振滔,Wang Zhentao,男,59,https://res.hurun.net/default/icon_men.jpg,,,中国-浙江-温州,China-Zhejiang-Wenzhou,中国-浙江-温州,China-Zhejiang-Wenzhou,,,未知,,,奥康,Aokang,浙江温州,Zhejiang,鞋业、地产,"Shoes, real estate"
2024,1011,168,51.0,720.0,2%,个人,尤小华,You Xiaohua,男,未知,https://res.hurun.net/default/icon_men.jpg,,,,,中国-浙江-温州,,,,未知,,,华峰,Huafeng,浙江温州,Zhejiang,化工、铝业、投资,"Chemical, aluminum, Investments"
2024,1011,168,51.0,720.0,2%,个人,周明华,Zhou Minghua,男,60,https://res.hurun.net/default/icon_men.jpg,,,中国-浙江,China-Zhejiang,中国-浙江-台州,China-Zhejiang-Taizhou,硕士,Master s,未知,,,华海药业,Huahai Pharmaceutical,浙江台州,Zhejiang,医药,Pharmaceuticals
2024,1011,146,51.0,720.0,-2%,个人,周云杰,Zhou Yunjie,男,63,https://res.hurun.net/default/icon_men.jpg,,,,,中国-北京,China-Beijing,,,未知,,,奥瑞金,ORG Packaging,北京,Beijing,包装,Packaging
2024,1018,161,50.2,710.0,0%,家族,孙荫环,Sun Yinhuan,男,74,https://res.hurun.net/default/icon_men.jpg,,,中国-辽宁,China-Liaoning,中国-辽宁-大连,China-Liaoning-Dalian,,,未知,,,亿达,Yida,辽宁大连,Liaoning,房地产、软件园,"Real Estate, Software Development Zone"
2024,1019,-20,50.0,700.0,-19%,家族,安治富,An Zhifu,男,78,https://res.hurun.net/default/icon_men.jpg,中国-四川-遂宁,China-Sichuan-Suining,中国-四川,China - Sichuan,中国-四川-绵阳,China - Sichuan - Mianyang,本科,Undergraduate,未知,,,富临,Fulin,四川绵阳,Sichuan,房地产、运输,"Real estate, transportation"
2024,1019,New,50.0,700.0,NEW,夫妇,蔡浩,Cai Hao,男,53,https://res.hurun.net/default/icon_men.jpg,,,,,中国-江苏-苏州,,,,未知,,,中信博,Arctech Solar,江苏苏州,Jiangsu,光伏设备,Green Energy
2024,1019,-498,50.0,700.0,-57%,个人,曹建伟,Cao Jianwei,男,46,https://res.hurun.net/default/icon_men.jpg,,,,,中国-浙江-绍兴,China-Zhejiang-Shaoxing,博士,Doctorate,未知,,,晶盛机电,Jingsheng Mechanical & Electrical Co,浙江绍兴,Zhejiang,机电设备,Equipment manufacturing
2024,1019,-264,50.0,700.0,-38%,个人,曹克坚,Cao Kejian,男,62,https://res.hurun.net/photo/000828_Cao_Kejian.jpg,,,中国-浙江,China-Zhejiang,中国-浙江-衢州,China - Zhejiang - Zhangzhou,,,未知,,,开山控股,KaiShan,浙江衢州,Zhejiang,压缩机,Compressor
2024,1019,128,50.0,700.0,-6%,个人,车冯升,Che Fengsheng,男,62,https://res.hurun.net/default/icon_men.jpg,中国-山东,China-Shandong,中国-山东,China-Shandong,中国-北京,China-Beijing,硕士,Master s,中欧,,,四环医药,Sihuan Pharm,北京,Beijing,医药,Pharmaceuticals
