title,authors,conference_name,conference_year,link
Pythia: A Suite for Analyzing Large Language Models Across Training and Scaling.,"Stella Biderman, Hailey Schoelkopf, Quentin Gregory Anthony, Herbie Bradley, Kyle O'Brien, Eric Hallahan, Mohammad Aflah Khan, Shivanshu Purohit, USVSN Sai Prashanth, Edward Raff, Aviya Skowron, Lintang Sutawika, Oskar van der Wal","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/biderman23a.html
StriderNet: A Graph Reinforcement Learning Approach to Optimize Atomic Structures on Rough Energy Landscapes.,"Vaibhav Bihani, Sahil Manchanda, Srikanth Sastry, Sayan Ranu, N. M. Anoop Krishnan","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bihani23a.html
Modeling Temporal Data as Continuous Functions with Stochastic Process Diffusion.,"Marin Bilos, Kashif Rasul, Anderson Schneider, Yuriy Nevmyvaka, Stephan Günnemann","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bilos23a.html
In or Out? Fixing ImageNet Out-of-Distribution Detection Evaluation.,"Julian Bitterwolf, Maximilian Müller, Matthias Hein","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bitterwolf23a.html
Invariant Slot Attention: Object Discovery with Slot-Centric Reference Frames.,"Ondrej Biza, Sjoerd van Steenkiste, Mehdi S. M. Sajjadi, Gamaleldin Fathy Elsayed, Aravindh Mahendran, Thomas Kipf","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/biza23a.html
Understanding Oversquashing in GNNs through the Lens of Effective Resistance.,"Mitchell Black, Zhengchao Wan, Amir Nayyeri, Yusu Wang","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/black23a.html
Unit Scaling: Out-of-the-Box Low-Precision Training.,"Charlie Blake, Douglas Orr, Carlo Luschi","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/blake23a.html
FLEX: an Adaptive Exploration Algorithm for Nonlinear Systems.,"Matthieu Blanke, Marc Lelarge","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/blanke23a.html
Not all Strongly Rayleigh Distributions Have Small Probabilistic Generating Circuits.,Markus Bläser,"40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/blaser23a.html
Learning the Dynamics of Sparsely Observed Interacting Systems.,"Linus Bleistein, Adeline Fermanian, Anne-Sophie Jannot, Agathe Guilloux","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bleistein23a.html
