title,authors,conference_name,conference_year,link
Zero-Shot Logit Adjustment.,"Dubing Chen, Yuming Shen, Haofeng Zhang, Philip H. S. Torr","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/114
Uncertainty-Aware Representation Learning for Action Segmentation.,"Lei Chen, Muheng Li, Yueqi Duan, Jie Zhou, Jiwen Lu","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/115
AutoAlign: Pixel-Instance Feature Aggregation for Multi-Modal 3D Object Detection.,"Zehui Chen, Zhenyu Li, Shiquan Zhang, Liangji Fang, Qinhong Jiang, Feng Zhao, Bolei Zhou, Hang Zhao","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/116
Unsupervised Multi-Modal Medical Image Registration via Discriminator-Free Image-to-Image Translation.,"Zekang Chen, Jia Wei, Rui Li","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/117
SpanConv: A New Convolution via Spanning Kernel Space for Lightweight Pansharpening.,"Zhi-Xuan Chen, Cheng Jin, Tian-Jing Zhang, Xiao Wu, Liang-Jian Deng","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/118
Robust Single Image Dehazing Based on Consistent and Contrast-Assisted Reconstruction.,"De Cheng, Yan Li, Dingwen Zhang, Nannan Wang, Xinbo Gao, Jiande Sun","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/119
I²R-Net: Intra- and Inter-Human Relation Network for Multi-Person Pose Estimation.,"Yiwei Ding, Wenjin Deng, Yinglin Zheng, Pengfei Liu, Meihong Wang, Xuan Cheng, Jianmin Bao, Dong Chen, Ming Zeng","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/120
Region-Aware Metric Learning for Open World Semantic Segmentation via Meta-Channel Aggregation.,"Hexin Dong, Zifan Chen, Mingze Yuan, Yutong Xie, Jie Zhao, Fei Yu, Bin Dong, Li Zhang","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/121
MNet: Rethinking 2D/3D Networks for Anisotropic Medical Image Segmentation.,"Zhangfu Dong, Yuting He, Xiaoming Qi, Yang Chen, Huazhong Shu, Jean-Louis Coatrieux, Guanyu Yang, Shuo Li","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/122
ICGNet: Integration Context-based Reverse-Contour Guidance Network for Polyp Segmentation.,"Xiuquan Du, Xuebin Xu, Kunpeng Ma","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/123
SVTR: Scene Text Recognition with a Single Visual Model.,"Yongkun Du, Zhineng Chen, Caiyan Jia, Xiaoting Yin, Tianlun Zheng, Chenxia Li, Yuning Du, Yu-Gang Jiang","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/124
Learning Coated Adversarial Camouflages for Object Detectors.,"Yexin Duan, Jialin Chen, Xingyu Zhou, Junhua Zou, Zhengyun He, Jin Zhang, Wu Zhang, Zhisong Pan","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/125
